STATE,DISTRICT,YEAR,CROP,AREA,PRODUCTION,YIELD,SEASON,ph,organic matter(%),Available Nitrogen(Kg./Ha.),Available Phosphorus(Kg./Ha.),Available Potash(Kg./Ha.),TOTAL RAINFALL PER YEAR(mm)
BIHAR,Darbhanga,2007,SAFFLOWER,,3,,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,OTHER RABI PULSES,41,55,1.34,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,RAPESEED &MUSTARD,2243,1622,0.72,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,POTATO,3357,39917,11.89,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,MOONG,11314,4876,0.43,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,RAPESEED &MUSTARD,2183,989,0.45,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,ARHAR (TUR),419,194,0.46,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,GRAM,147,136,0.93,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,RICE,1917,2826,1.47,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,BANANA,91,894,9.82,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,CORIANDER,122,80,0.66,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,PEAS & BEANS (PULSES),387,406,1.05,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,OTHER KHARIF PULSES,,9,,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,RICE,2618,5196,1.98,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,RICE,31226,5893,0.19,AUTUMN,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,MOONG,6978,5023,0.72,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,RAPESEED &MUSTARD,2032,1437,0.71,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,KESARI,1156,755,0.65,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,GARLIC,11,16,1.45,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,PEAS & BEANS (PULSES),279,206,0.74,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,OTHER RABI PULSES,17,12,0.71,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,SESAMUM,2,1,0.5,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,RAGI,2115,1648,0.78,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,MAIZE,2197,7096,3.23,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,MASOOR,3251,2822,0.87,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,RAGI,1736,1389,0.8,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,TOBACCO,3,3,1,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,WHEAT,60431,111786,1.85,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,ONION,138,1072,7.77,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,SESAMUM,1,1,1,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,GARLIC,26,38,1.46,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,URAD,115,80,0.7,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,RICE,29180,30022,1.03,AUTUMN,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,TURMERIC,1,1,1,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,ONION,262,4496,17.16,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,TURMERIC,1,1,1,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,MOONG,7569,3274,0.43,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,ONION,160,1147,7.17,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,MOONG,698,129,0.18,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,MAIZE,7553,26496,3.51,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,DRY CHILLIES,35,43,1.23,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,OTHER RABI PULSES,90,67,0.74,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,MESTA,51,256,5.02,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,POTATO,1635,3728,2.28,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,DRY CHILLIES,34,22,0.65,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,SUGARCANE,1492,33580,22.51,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,SUNFLOWER,17,25,1.47,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,MAIZE,1835,4243,2.31,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,MAIZE,3349,10519,3.14,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,SUGARCANE,152,2024,13.32,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,BARLEY,129,155,1.2,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,TURMERIC,7,4,0.57,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,ONION,182,1434,7.88,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,RICE,59280,30463,0.51,WINTER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,BANANA,90,863,9.59,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,MASOOR,3233,2198,0.68,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,MAIZE,5709,13884,2.43,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,MAIZE,2198,3424,1.56,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,RAPESEED &MUSTARD,1671,1313,0.79,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,BARLEY,274,317,1.16,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,LINSEED,180,152,0.84,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,MOONG,7364,4238,0.58,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,RICE,26770,14628,0.55,AUTUMN,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,TOBACCO,23,25,1.09,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,URAD,99,70,0.71,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,SWEET POTATO,209,1542,7.38,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,RAPESEED &MUSTARD,1988,1390,0.7,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,TURMERIC,12,12,1,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,LINSEED,1409,1169,0.83,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,TURMERIC,7,4,0.57,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,RAPESEED &MUSTARD,1768,1369,0.77,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,GRAM,868,500,0.58,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,URAD,122,82,0.67,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,URAD,40,31,0.78,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,POTATO,2214,16485,7.45,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,OTHER RABI PULSES,105,78,0.74,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,RAGI,1416,1082,0.76,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,GRAM,403,625,1.55,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,POTATO,2291,20072,8.76,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,GARLIC,8,11,1.38,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,RICE,26026,16740,0.64,AUTUMN,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,MOONG,6421,496,0.08,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,MAIZE,2050,3928,1.92,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,RICE,64638,51628,0.8,WINTER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,SUGARCANE,94,3327,35.39,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,MAIZE,13418,36367,2.71,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,RICE,86523,90542,1.05,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,CORIANDER,57,45,0.79,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,MOONG,7289,3994,0.55,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,MAIZE,1106,1899,1.72,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,DRY CHILLIES,100,80,0.8,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,MAIZE,7871,22424,2.85,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,RICE,2572,3875,1.51,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,CORIANDER,26,16,0.62,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,RAGI,2358,1127,0.48,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,HORSEGRAM,104,83,0.8,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,CORIANDER,68,49,0.72,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,LINSEED,186,159,0.85,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,CORIANDER,58,22,0.38,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,BARLEY,119,149,1.25,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,SAFFLOWER,,3,,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,SMALL MILLETS,,40,,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,MAIZE,1885,2464,1.31,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,MASOOR,3476,2110,0.61,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,RAPESEED &MUSTARD,2163,2072,0.96,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,URAD,28,22,0.79,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,MESTA,16,104,6.5,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,MOONG,6894,3916,0.57,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,GRAM,932,747,0.8,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,RAPESEED &MUSTARD,1741,2004,1.15,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2003,RAGI,846,648,0.77,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,MAIZE,8945,14288,1.6,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,JOWAR,,142,,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,ONION,274,1652,6.03,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,MOONG,6705,704,0.1,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2006,RICE,44562,36021,0.81,WINTER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,HORSEGRAM,163,120,0.74,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,MAIZE,7544,15179,2.01,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,SESAMUM,1,,,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,SWEET POTATO,57,926,16.25,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,URAD,24,18,0.75,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2004,MAIZE,11111,21723,1.96,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2007,GARLIC,8,12,1.5,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,RAGI,1825,1506,0.83,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,MASOOR,3450,2194,0.64,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2002,MOONG,563,296,0.53,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2000,ARHAR (TUR),907,1248,1.38,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,RAGI,1537,1660,1.08,KHARIF,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2001,CORIANDER,63,38,0.6,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2008,RICE,100504,129588,1.29,TOTAL,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,RAPESEED &MUSTARD,2345,1576,0.67,RABI,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,2005,RICE,2840,4619,1.63,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1999,TOBACCO,17,17,1,WHOLE YEAR,7.45,0.6,250,27.5,200,1245
BIHAR,Darbhanga,1998,MAIZE,2779,4594,1.65,SUMMER,7.45,0.6,250,27.5,200,1245
BIHAR,Devghar,1998,RAGI,,111,,WHOLE YEAR,,,,,,
BIHAR,Devghar,1998,OTHER KHARIF PULSES,,1507,,KHARIF,,,,,,
BIHAR,Devghar,1998,RICE,50600,72734,1.44,TOTAL,,,,,,
BIHAR,Devghar,1998,MESTA,,168,,KHARIF,,,,,,
BIHAR,Devghar,1998,MAIZE,,197,,SUMMER,,,,,,
BIHAR,Devghar,1998,RAPESEED &MUSTARD,,59,,RABI,,,,,,
BIHAR,Devghar,1998,SESAMUM,,7,,KHARIF,,,,,,
BIHAR,Devghar,1998,OTHER RABI PULSES,,7,,RABI,,,,,,
BIHAR,Devghar,1998,ONION,,519,,WHOLE YEAR,,,,,,
BIHAR,Devghar,1998,ARHAR (TUR),,63,,KHARIF,,,,,,
BIHAR,Devghar,1998,MAIZE,,3671,,KHARIF,,,,,,
BIHAR,Devghar,1998,BARLEY,,5,,RABI,,,,,,
BIHAR,Devghar,1998,GRAM,,277,,RABI,,,,,,
BIHAR,Devghar,1998,RICE,50526,72569,1.44,WINTER,,,,,,
BIHAR,Devghar,1999,RICE,2154,2673,1.24,KHARIF,,,,,,
BIHAR,Devghar,1999,RAGI,,163,,KHARIF,,,,,,
BIHAR,Devghar,1998,RICE,74,165,2.23,SUMMER,,,,,,
BIHAR,Devghar,1998,DRY CHILLIES,,1,,WHOLE YEAR,,,,,,
BIHAR,Devghar,1998,BAJRA,,4,,KHARIF,,,,,,
BIHAR,Devghar,1999,MESTA,,149,,KHARIF,,,,,,
BIHAR,Devghar,1998,POTATO,,13401,,WHOLE YEAR,,,,,,
BIHAR,Devghar,1998,SMALL MILLETS,,98,,KHARIF,,,,,,
BIHAR,Devghar,1999,MAIZE,,5696,,KHARIF,,,,,,
BIHAR,Devghar,1998,WHEAT,,8026,,RABI,,,,,,
BIHAR,Devghar,1998,MAIZE,,3868,,TOTAL,,,,,,
BIHAR,Dhanbad,1998,WHEAT,,1592,,RABI,,,,,,
BIHAR,Dhanbad,1998,RICE,8,11,,SUMMER,,,,,,
BIHAR,Dhanbad,1998,RICE,36051,38733,,WINTER,,,,,,
BIHAR,Dhanbad,1998,RAPESEED &MUSTARD,,3,,RABI,,,,,,
BIHAR,Dhanbad,1998,RICE,36059,38744,,TOTAL,,,,,,
BIHAR,Dhanbad,1998,SMALL MILLETS,,42,,KHARIF,,,,,,
BIHAR,Dhanbad,1999,RICE,126,123,,KHARIF,,,,,,
BIHAR,Dhanbad,1998,MAIZE,,1332,,KHARIF,,,,,,
BIHAR,Dhanbad,1999,SUGARCANE,,41,,WHOLE YEAR,,,,,,
BIHAR,Dhanbad,1998,SESAMUM,,2,,KHARIF,,,,,,
BIHAR,Dhanbad,1998,OTHER KHARIF PULSES,,294,,KHARIF,,,,,,
BIHAR,Dhanbad,1998,NIGER SEED,,8,,KHARIF,,,,,,
BIHAR,Dhanbad,1998,BAJRA,,3,,KHARIF,,,,,,
BIHAR,Dhanbad,1998,POTATO,,928,,WHOLE YEAR,,,,,,
BIHAR,Dhanbad,1998,GRAM,,44,,RABI,,,,,,
BIHAR,Dhanbad,1998,ONION,,124,,WHOLE YEAR,,,,,,
BIHAR,Dhanbad,1999,RAGI,,147,,KHARIF,,,,,,
BIHAR,Dhanbad,1998,RAGI,,113,,WHOLE YEAR,,,,,,
BIHAR,Dhanbad,1999,MAIZE,,2084,,KHARIF,,,,,,
BIHAR,Dumka,1998,ARHAR (TUR),,1265,,KHARIF,,,,,,
BIHAR,Dumka,1998,RICE,134280,184278,1.37,WINTER,,,,,,
BIHAR,Dumka,1999,SUGARCANE,,858,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1999,MESTA,,4243,,KHARIF,,,,,,
BIHAR,Dumka,1999,RICE,5612,6050,1.08,KHARIF,,,,,,
BIHAR,Dumka,1998,TOBACCO,,1,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1998,RICE,269,540,2.01,SUMMER,,,,,,
BIHAR,Dumka,1999,MAIZE,11312,21302,1.88,KHARIF,,,,,,
BIHAR,Dumka,1998,RICE,134549,184818,1.37,TOTAL,,,,,,
BIHAR,Dumka,1998,SMALL MILLETS,,654,,KHARIF,,,,,,
BIHAR,Dumka,1998,SESAMUM,,8,,KHARIF,,,,,,
BIHAR,Dumka,1998,WHEAT,,9564,,RABI,,,,,,
BIHAR,Dumka,1998,OTHER RABI PULSES,,31,,RABI,,,,,,
BIHAR,Dumka,1999,RAGI,,512,,KHARIF,,,,,,
BIHAR,Dumka,1998,RAGI,,283,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1998,OTHER KHARIF PULSES,,2955,,KHARIF,,,,,,
BIHAR,Dumka,1998,ONION,,831,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1999,JUTE,,1274,,KHARIF,,,,,,
BIHAR,Dumka,1998,DRY CHILLIES,,16,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1998,POTATO,,28730,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1998,GRAM,,242,,RABI,,,,,,
BIHAR,Dumka,1998,RAPESEED &MUSTARD,,211,,RABI,,,,,,
BIHAR,Dumka,1998,SUGARCANE,,98,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1998,MESTA,,1444,,KHARIF,,,,,,
BIHAR,Dumka,1998,MAIZE,68,203,2.99,RABI,,,,,,
BIHAR,Dumka,1998,SANNHAMP,,13,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1998,NIGER SEED,,17,,KHARIF,,,,,,
BIHAR,Dumka,1998,MAIZE,14617,23721,1.62,KHARIF,,,,,,
BIHAR,Dumka,1998,MAIZE,14798,24175,1.63,TOTAL,,,,,,
BIHAR,Dumka,1998,LINSEED,,5,,RABI,,,,,,
BIHAR,Dumka,1998,BAJRA,,112,,KHARIF,,,,,,
BIHAR,Dumka,1998,CASTOR SEED,,7,,KHARIF,,,,,,
BIHAR,Dumka,1998,SWEET POTATO,,313,,WHOLE YEAR,,,,,,
BIHAR,Dumka,1998,JUTE,,290,,KHARIF,,,,,,
BIHAR,Dumka,1998,MAIZE,113,251,2.22,SUMMER,,,,,,
BIHAR,Gadhwa,1998,BAJRA,,22,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,CASTOR SEED,,94,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,WHEAT,,11330,,RABI,,,,,,
BIHAR,Gadhwa,1998,SWEET POTATO,,649,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,LINSEED,,554,,RABI,,,,,,
BIHAR,Gadhwa,1998,SUNFLOWER,,443,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,DRY CHILLIES,,112,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,SANNHAMP,,260,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,ARHAR (TUR),,6812,,KHARIF,,,,,,
BIHAR,Gadhwa,1999,MAIZE,9342,9666,1.03,KHARIF,,,,,,
BIHAR,Gadhwa,1998,GROUNDNUT,,501,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,MAIZE,8990,11496,1.28,TOTAL,,,,,,
BIHAR,Gadhwa,1998,CORIANDER,,30,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,GRAM,,2896,,RABI,,,,,,
BIHAR,Gadhwa,1998,SAFFLOWER,,26,,RABI,,,,,,
BIHAR,Gadhwa,1998,SUGARCANE,,2118,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1999,RICE,,5681,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,RICE,,18423,,WINTER,,,,,,
BIHAR,Gadhwa,1998,MAIZE,8963,11432,1.28,KHARIF,,,,,,
BIHAR,Gadhwa,1998,DRY GINGER,,4,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,OTHER KHARIF PULSES,,4756,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,ONION,,2282,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,SESAMUM,,4027,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,RAGI,,530,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,OTHER RABI PULSES,,1857,,RABI,,,,,,
BIHAR,Gadhwa,1998,GARLIC,,96,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,BARLEY,,3327,,RABI,,,,,,
BIHAR,Gadhwa,1999,RAGI,,477,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,MAIZE,23,52,2.26,SUMMER,,,,,,
BIHAR,Gadhwa,1999,SUGARCANE,,5833,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,JOWAR,,417,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,SMALL MILLETS,,1312,,KHARIF,,,,,,
BIHAR,Gadhwa,1998,MAIZE,4,12,3,RABI,,,,,,
BIHAR,Gadhwa,1998,RAPESEED &MUSTARD,,603,,RABI,,,,,,
BIHAR,Gadhwa,1998,POTATO,,13558,,WHOLE YEAR,,,,,,
BIHAR,Gadhwa,1998,NIGER SEED,,35,,KHARIF,,,,,,
BIHAR,Gaya,2007,SESAMUM,162,130,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2004,LINSEED,2039,1719,0.84,RABI,7.4,0.75,300,55,250,1115
BIHAR,Gaya,1999,HORSEGRAM,1008,797,0.79,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2003,SANNHAMP,228,164,0.72,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2006,LINSEED,1926,1635,0.85,RABI,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2005,RICE,29,41,,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2008,DRY GINGER,,5,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2006,RICE,54595,80617,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2004,GROUNDNUT,6,3,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2004,RAPESEED &MUSTARD,530,371,0.7,RABI,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2000,MASOOR,6082,5681,0.93,RABI,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2005,MESTA,9,89,9.89,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2000,GROUNDNUT,7,8,1.14,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2002,MAIZE,3071,3775,1.23,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2003,RICE,160989,246468,,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2000,MOONG,624,363,0.58,RABI,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2001,ONION,661,7416,11.22,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2000,MOONG,748,414,0.55,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Gaya,1999,OTHER RABI PULSES,5,4,0.8,RABI,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2000,GARLIC,33,48,1.45,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2003,OTHER KHARIF PULSES,80,41,0.51,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2005,ONION,503,3068,6.1,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Gaya,1998,SUGARCANE,2155,111909,51.93,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2008,SUGARCANE,717,25311,35.3,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Gaya,1998,RICE,103,214,,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2000,SUGARCANE,853,38398,45.02,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2008,MOONG,246,174,0.71,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2008,RICE,124534,220352,,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2004,MAIZE,1628,4908,3.01,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Gaya,1999,ARHAR (TUR),2828,2995,1.06,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Gaya,2006,MAIZE,1226,4177,3.41,SUMMER,7.4,0.75,300,55,250,1115
