,disease,area_affected,crop,stage,yield
5224,12,81.9638848,2,1,0.2100381039
5225,12,66.61149361,2,2,0.2116923183
5226,13,92.02423984,2,1,0.1115856733
5227,12,3.948440262,2,2,0.2855488309
5228,11,87.78595111,2,0,0.1377993181
5229,11,34.72467576,2,0,0.151371421
5230,12,23.40144787,2,1,0.2204707328
5231,11,15.11481531,2,2,0.1454305111
5232,12,98.68746379,2,2,0.2043638846
5233,13,28.20204914,2,1,0.1239567581
5234,12,44.53767981,2,0,0.2231731186
5235,12,28.14911947,2,0,0.2298376338
5236,12,47.07469368,2,0,0.2241901082
5237,12,65.73989954,2,0,0.2147428378
5238,13,61.5997729,2,2,0.1107721372
5239,11,71.41981249,2,1,0.1299406855
5240,11,6.590972612,2,2,0.17532359
5241,11,66.08067966,2,0,0.140998294
5242,13,57.42254854,2,1,0.1124029151
5243,13,67.66104095,2,2,0.1097088338
5244,13,31.50803635,2,2,0.1152616946
5245,13,94.93622231,2,2,0.1095262803
5246,13,9.681533721,2,0,0.2000657172
5247,11,95.04130732,2,0,0.1354528541
5248,11,92.63799032,2,1,0.1304477741
5249,11,6.595848773,2,2,0.171281878
5250,12,54.0972019,2,2,0.2033404876
5251,12,54.70754688,2,2,0.2033203835
5252,13,60.52256861,2,0,0.1225325185
5253,12,17.15103277,2,2,0.2156666777
5254,12,56.38561231,2,1,0.2054542229
5255,11,49.04491657,2,1,0.134903571
5256,13,2.53732284,2,2,0.222709379
5257,13,39.02597433,2,1,0.1183910732
5258,11,49.74341032,2,2,0.1309324393
5259,13,56.92280048,2,2,0.1116652184
5260,13,31.50544812,2,1,0.1194973703
5261,13,79.52635571,2,0,0.1180237222
5262,13,74.34039569,2,0,0.1187252986
5263,13,72.90667761,2,0,0.117358321
5264,11,9.938343015,2,2,0.1587432803
5265,13,9.116440157,2,1,0.1585075439
5266,11,91.2197488,2,1,0.1309506745
5267,12,39.7851508,2,0,0.2261557561
5268,12,65.05725328,2,0,0.2162986866
5269,12,35.05468896,2,1,0.2170523136
5270,13,41.50100079,2,0,0.1266851811
5271,12,87.27279468,2,2,0.207915426
5272,11,90.25816484,2,0,0.1341138689
5273,13,83.26147148,2,2,0.1085802052
5274,11,72.98619061,2,1,0.1310729323
5275,11,4.855341269,2,2,0.1863455259
5276,13,37.89160906,2,0,0.1312118653
5277,13,68.97085785,2,1,0.1125911195
5278,13,95.08969726,2,1,0.1089903971
5279,13,9.622285961,2,2,0.1384245967
5280,12,55.4262473,2,0,0.2152614132
5281,12,22.46968764,2,0,0.2426018622
5282,11,98.5595127,2,0,0.1355338829
5283,12,8.473687334,2,1,0.2624816532
5284,12,98.51067722,2,1,0.2028883996
5285,12,34.59884384,2,0,0.2348247123
5286,12,56.0077226,2,1,0.2081907498
5287,12,17.46800411,2,0,0.2588065897
5288,13,82.08985289,2,2,0.1087872521
5289,11,85.7368034,2,0,0.1358421547
5290,13,90.96729359,2,1,0.1095904105
5291,13,32.78481567,2,0,0.1354568538
5292,13,64.5337604,2,0,0.1218192838
5293,12,31.14191574,2,0,0.2266703907
5294,11,55.58039438,2,2,0.1294588186
5295,12,72.22009551,2,2,0.2043269171
5296,11,85.61846965,2,0,0.1356736528
5297,12,0.792511848,2,0,0.75897157
5298,13,40.21118631,2,1,0.1184585386
5299,13,43.56764114,2,2,0.1114794816
5300,11,87.69475956,2,1,0.1311830482
5301,12,68.19376423,2,0,0.2133214085
5302,13,87.60103233,2,2,0.1081638271
5303,11,70.96684741,2,1,0.1301689324
5304,11,84.51510478,2,2,0.1294785974
5305,11,46.90440331,2,0,0.1431910305
5306,11,47.96792691,2,0,0.1444569279
5307,13,47.51353783,2,1,0.114039361
5308,11,77.61769193,2,0,0.1403224069
5309,11,15.07006155,2,2,0.1461973213
5310,12,75.05049836,2,1,0.2062283719
5311,11,21.30719316,2,2,0.1398727272
5312,13,19.55257294,2,1,0.1297516685
5313,12,45.41763327,2,2,0.2059762253
5314,11,37.67797491,2,1,0.1387576258
5315,13,89.7321007,2,0,0.1156128876
5316,12,15.95284758,2,2,0.2297443362
5317,11,54.5934038,2,2,0.1315090111
5318,13,11.86426896,2,1,0.1465437434
5319,12,84.35419151,2,1,0.2117132237
5320,11,36.05347886,2,1,0.1383719111
5321,12,56.44033067,2,0,0.2092818051
5322,11,66.34110107,2,0,0.1390291443
5323,13,51.69423945,2,2,0.1127306109
5324,11,21.35369795,2,0,0.1734811565
5325,11,50.63630202,2,1,0.1339981295
5326,12,40.82333166,2,0,0.2219744439
5327,12,64.46699329,2,1,0.197628652
5328,13,36.24120781,2,2,0.1148938728
5329,11,89.44950432,2,2,0.1281417567
5330,12,75.14413253,2,2,0.1968613213
5331,11,15.44928062,2,0,0.1873336342
5332,11,24.91422214,2,2,0.1415304214
5333,11,39.29899078,2,1,0.1402137486
5334,11,89.2070497,2,1,0.1317227461
5335,13,77.06621453,2,0,0.1192181549
5336,12,32.61355904,2,0,0.2347716205
5337,12,76.9647819,2,0,0.2100288888
5338,13,60.33561731,2,0,0.1212354977
5339,13,73.96304963,2,2,0.1093479525
5340,12,82.53408869,2,2,0.2064415124
5341,12,25.04789123,2,1,0.2195695406
5342,13,52.36855705,2,0,0.1245259716
5343,12,81.13550909,2,1,0.2100374306
5344,11,33.5731825,2,0,0.1511013929
5345,11,45.58341174,2,2,0.1294371515
5346,12,69.49726245,2,1,0.1991182785
5347,13,33.51087542,2,1,0.119041341
5348,11,27.32676688,2,0,0.1567608973
5349,13,80.57721194,2,1,0.1097713755
5350,11,84.76284309,2,2,0.1292672855
5351,12,56.40976481,2,1,0.2060708562
5352,12,82.34443866,2,0,0.2145886742
5353,11,38.4092044,2,1,0.136740761
5354,12,1.356955063,2,1,0.4766679273
5355,11,12.38110295,2,2,0.1535274075
5356,13,16.90556442,2,2,0.1256987005
5357,11,19.37726859,2,2,0.1437961199
5358,11,80.84629822,2,0,0.1392323496
5359,13,5.25134058,2,2,0.1644154928
5360,13,75.6765749,2,2,0.1099569601
5361,11,69.3280777,2,2,0.1279556035
5362,13,86.39777182,2,0,0.1179512758
5363,12,2.306645769,2,0,0.5100009101
5364,13,41.96280381,2,2,0.1130271428
5365,13,23.12471234,2,1,0.1272891789
5366,13,32.34822112,2,1,0.1194235863
5367,11,70.95511965,2,1,0.1325493868
5368,13,95.76246649,2,2,0.1093736282
5369,12,57.9161534,2,2,0.2009734238
5370,12,59.81799269,2,2,0.2110516467
5371,11,86.36606704,2,0,0.1367242058
5372,12,39.89477004,2,0,0.2171580192
5373,12,49.01026219,2,0,0.2222723579
5374,13,75.39378346,2,2,0.1103406596
5375,13,9.174507168,2,1,0.1568125958
5376,13,67.74284388,2,0,0.1203908979
5377,13,50.93909547,2,2,0.110074803
5378,11,60.12599003,2,1,0.1322340743
5379,13,4.821991358,2,2,0.1696235959
5380,12,37.32073125,2,0,0.2278770636
5381,13,6.288154275,2,0,0.2413067751
5382,12,40.19094538,2,1,0.2123805353
5383,13,15.37360578,2,1,0.1354434121
5384,13,75.88111524,2,2,0.1088966004
5385,11,87.66386613,2,0,0.1375907696
5386,12,44.61663447,2,0,0.2195863622
5387,11,65.09150593,2,0,0.1401913531
5388,13,82.00547578,2,0,0.1172278704
5389,12,11.39082801,2,1,0.239933507
5390,11,16.82690061,2,0,0.1795318779
5391,13,87.86214016,2,0,0.1153350947
5392,11,57.96399628,2,0,0.1423882205
5393,12,9.050743766,2,2,0.2351778821
5394,12,54.53916674,2,2,0.203359225
5395,11,97.11348219,2,0,0.1349594018
5396,13,57.13797517,2,1,0.1123997733
5397,13,51.84733866,2,0,0.1241356735
5398,12,96.95187152,2,1,0.2034221511
5399,12,35.04278006,2,2,0.2085384168
5400,13,21.8917163,2,2,0.1196930953
5401,11,66.75765311,2,1,0.132201276
5402,12,48.55103933,2,2,0.2126055512
5403,12,7.205553137,2,0,0.318434509
5404,13,77.14434759,2,1,0.1109861996
5405,12,40.45900225,2,1,0.2205393159
5406,12,75.7446268,2,0,0.2099211153
5407,12,84.48613043,2,1,0.2093285155
5408,13,31.44299471,2,1,0.1222321291
5409,13,37.30180197,2,1,0.1189487929
5410,13,97.00311115,2,2,0.1087674699
5411,12,87.06282657,2,1,0.2089952079
5412,13,50.12114211,2,1,0.1150253556
5413,12,85.19100086,2,0,0.2034607915
5414,13,94.53136686,2,2,0.1087819525
5415,12,97.15960098,2,0,0.209649327
5416,13,17.70096452,2,2,0.1237196233
5417,13,46.36419898,2,1,0.1143328278
5418,13,96.59977178,2,0,0.116515904
5419,13,21.79061794,2,2,0.1198535244
5420,12,72.56924595,2,0,0.2086508446
5421,12,37.45180066,2,2,0.2154999082
5422,13,6.871857495,2,0,0.2338491379
5423,12,78.75421164,2,0,0.2131602378
5424,11,57.77624437,2,2,0.1327956578
5425,11,81.05905034,2,2,0.1301022974
5426,12,1.73459247,2,1,0.4256048285
5427,12,42.45492441,2,0,0.2193784552
5428,13,85.21830829,2,1,0.1117236677
5429,13,51.84921564,2,0,0.1246280998
5430,11,11.65991902,2,0,0.2040282715
5431,12,40.52724925,2,0,0.2252039656
5432,12,87.66971749,2,1,0.2025909855
5433,11,76.51073137,2,2,0.1278898974
5434,13,88.68770023,2,2,0.1078382011
5435,11,72.13359487,2,0,0.137825024
5436,11,5.475590119,2,1,0.2073724034
5437,12,86.57527076,2,1,0.2114555383
5438,13,22.94896869,2,1,0.1262560112
5439,12,58.11450751,2,0,0.217071922
5440,12,62.2554191,2,1,0.2154230402
5441,11,15.89706779,2,1,0.1519606466
5442,13,88.9245635,2,1,0.1122466542
5443,13,57.34176789,2,0,0.1234121062
5444,12,99.00576337,2,1,0.2092771818
5445,12,10.59962622,2,0,0.2872445648
5446,12,13.46580681,2,0,0.2714199769
5447,12,12.75176938,2,0,0.2750918278
5448,11,57.67786655,2,1,0.129142683
5449,13,12.22549271,2,0,0.1798222559
5450,13,71.53448243,2,0,0.1192466468
5451,12,15.67843453,2,2,0.2267011284
5452,11,57.88053777,2,2,0.1291909699
5453,13,58.93427807,2,0,0.121438336
5454,12,41.35119937,2,0,0.2226563926
5455,11,45.19316579,2,0,0.1472227642
5456,11,80.83997165,2,1,0.133397551
5457,13,21.80300963,2,1,0.1294294066
5458,11,75.86741425,2,1,0.1290470501
5459,13,16.70901002,2,1,0.1356178362
5460,12,12.67228338,2,1,0.2354183888
5461,12,17.86691411,2,2,0.2283647039
5462,12,63.50452143,2,2,0.2104306406
5463,11,21.51226347,2,2,0.1386237169
5464,12,13.76948882,2,0,0.2676127018
5465,12,31.45369216,2,0,0.2340876122
5466,12,71.70793604,2,2,0.202767243
5467,12,71.47598065,2,0,0.2126095928
5468,11,38.06678576,2,1,0.1401007918
5469,12,94.0841254,2,0,0.2079513924
5470,11,15.47116161,2,1,0.1553317367
5471,13,25.68737761,2,2,0.1189420817
5472,11,32.78948268,2,1,0.1391059072
5473,13,57.98414087,2,2,0.1120038138
5474,11,23.88704335,2,2,0.1371585073
5475,12,3.691950678,2,1,0.3146924426
5476,13,27.36601425,2,0,0.1406317466
5477,13,19.22717978,2,0,0.1538658764
5478,11,33.77725786,2,1,0.1388167448
5479,12,77.33266746,2,1,0.2050616303
5480,12,40.40544864,2,2,0.208422452
5481,11,76.1987653,2,2,0.1264480477
5482,13,49.95912783,2,0,0.1244380422
5483,12,86.76480566,2,0,0.2087306805
5484,11,42.07772295,2,2,0.1310376351
5485,11,38.92852065,2,0,0.147595139
5486,11,48.046523,2,2,0.1350200577
5487,11,34.61179217,2,1,0.1386976059
5488,13,56.53354093,2,2,0.1088245735
5489,13,52.57425381,2,1,0.1140030242
5490,13,59.29904282,2,0,0.1222068665
5491,12,70.18053572,2,2,0.2059078345
5492,13,16.46529574,2,0,0.162634319
5493,11,79.24026253,2,2,0.1294629046
5494,11,51.18350322,2,1,0.1355685547
5495,13,35.69973994,2,0,0.1310521701
5496,13,98.45682138,2,1,0.1111101347
5497,13,10.7625063,2,0,0.1925656409
5498,11,8.280435014,2,2,0.1613353351
5499,11,49.76096547,2,0,0.1461221994
5500,13,31.64779774,2,1,0.1217222135
5501,11,91.88619622,2,0,0.134329138
5502,11,71.57340532,2,2,0.1304975627
5503,12,53.01106959,2,1,0.2081605006
5504,11,77.60357954,2,0,0.1386153769
5505,11,46.98161577,2,0,0.1477975432
5506,11,13.36424625,2,1,0.1604581473
5507,11,85.10383229,2,0,0.1371203728
5508,13,70.97483682,2,1,0.1104870924
5509,11,64.84128103,2,0,0.1378585619
5510,12,83.97563162,2,2,0.2076422557
5511,12,9.53019836,2,2,0.2334938306
5512,11,70.53069218,2,1,0.1314291537
5513,11,14.41298055,2,0,0.1857665691
5514,13,78.63616541,2,1,0.1128091937
5515,12,24.07403503,2,1,0.2192781214
5516,12,50.51999333,2,0,0.221526161
5517,11,69.10933649,2,1,0.1346038841
5518,13,23.0467722,2,2,0.1206464662
5519,13,58.53681068,2,2,0.1097657525
5520,13,45.68169349,2,1,0.1157612795
5521,13,10.98200091,2,2,0.1344892234
5522,13,42.5144088,2,0,0.130110209
5523,12,80.37852086,2,2,0.2032792053
5524,11,8.68547753,2,0,0.230014669
5525,12,34.78172176,2,0,0.2320090268
5526,11,44.42769644,2,0,0.1440183538
5527,11,20.09170156,2,0,0.1689733127
5528,11,79.18384971,2,1,0.1313769277
5529,11,69.31112972,2,2,0.1312883888
5530,11,50.23182078,2,1,0.1354881954
5531,11,51.18485319,2,2,0.1311426588
5532,11,41.06039235,2,0,0.1482309507
5533,11,23.45075426,2,1,0.1442019142
5534,12,63.53650095,2,1,0.1992027754
5535,12,59.94809641,2,0,0.2192412601
5536,12,21.42306658,2,2,0.2167763732
5537,11,51.25173451,2,0,0.1436489933
5538,13,76.39718123,2,0,0.1179426356
5539,12,31.39026354,2,2,0.2081264698
5540,12,34.29436565,2,2,0.2089951545
5541,12,94.37185957,2,1,0.2087340672
5542,12,48.17400057,2,2,0.2120401274
5543,11,70.59981506,2,1,0.1328272471
5544,13,57.00182819,2,1,0.1135274691
5545,11,11.63158143,2,2,0.1519378711
5546,13,50.35990839,2,0,0.1255610577
5547,12,33.53826937,2,0,0.230457906
5548,11,23.89213984,2,0,0.1670972198
5549,11,7.06408209,2,1,0.1899963794
5550,13,96.72473585,2,2,0.1080973406
5551,11,36.1860691,2,2,0.1317456134
5552,12,73.95896407,2,1,0.2110653491
5553,11,50.84544979,2,0,0.1456829373
5554,12,57.50412164,2,2,0.2072090941
5555,11,93.4829912,2,0,0.1332687931
5556,12,22.28022813,2,2,0.2175878213
5557,13,69.28378698,2,1,0.1116989701
5558,11,69.06321265,2,0,0.1391221285
5559,11,98.23893275,2,0,0.1355114335
5560,11,86.89778778,2,0,0.1384979052
5561,12,91.13581729,2,2,0.2030298287
5562,11,46.59700519,2,1,0.1345859511
5563,13,62.43416949,2,1,0.1110264856
5564,12,20.39597403,2,2,0.2201667738
5565,13,58.575491,2,1,0.1135164794
5566,13,29.61320856,2,2,0.1171062388
5567,11,68.08541539,2,0,0.1387595998
5568,13,60.40782615,2,2,0.1092056952
5569,13,3.103285207,2,2,0.2030554131
5570,11,50.79783369,2,2,0.1320234516
5571,11,93.96392772,2,0,0.1353084506
5572,13,34.24034551,2,1,0.1203943734
5573,13,93.58022996,2,1,0.1116136686
5574,11,43.40954549,2,2,0.1330948022
5575,11,65.75040346,2,2,0.1295439574
5576,11,98.99601951,2,0,0.1335634792
5577,12,40.57061247,2,1,0.2102754258
5578,11,48.61704202,2,2,0.1310237324
5579,11,85.78262982,2,0,0.1344287331
5580,12,45.50204663,2,2,0.2084340762
5581,11,99.46433665,2,2,0.1248730144
5582,13,58.55655684,2,0,0.1229255426
5583,12,11.79133861,2,2,0.2329489144
5584,12,75.66939659,2,0,0.2161955614
5585,11,67.66362121,2,2,0.1318997967
5586,13,24.73347961,2,0,0.1430896715
5587,11,21.43394132,2,1,0.1487320159
5588,13,8.740498366,2,0,0.2070950139
5589,11,61.77263625,2,2,0.129991018
5590,11,56.73959798,2,0,0.1409654836
5591,13,27.26014093,2,1,0.1224444153
5592,13,9.011204984,2,1,0.1557372341
5593,12,96.95242125,2,1,0.2053593134
5594,11,58.22661618,2,2,0.1293654463
5595,11,87.5440166,2,0,0.1360486573
5596,11,4.139202937,2,0,0.3175617246
5597,12,57.2131812,2,1,0.2074847566
5598,13,17.40564604,2,1,0.1336862118
5599,13,55.9659489,2,1,0.1147420883
5600,11,34.84435754,2,0,0.1488997016
5601,13,17.36046689,2,2,0.1223083183
5602,11,79.50287675,2,0,0.1327131568
5603,12,21.11224292,2,1,0.2232900285
5604,11,61.90694509,2,1,0.133674362
5605,13,20.39802173,2,2,0.1221920926
5606,13,87.31263361,2,2,0.1091011725
5607,12,83.86165579,2,1,0.2063103981
5608,12,86.57065296,2,2,0.203142234
5609,12,23.86274993,2,2,0.2021499577
5610,12,43.42219189,2,1,0.2077519
5611,12,23.25799247,2,1,0.2185338654
5612,12,58.14456002,2,1,0.2109365181
5613,12,72.88644462,2,2,0.2010146709
5614,12,80.87251007,2,0,0.2091925623
5615,11,50.53212203,2,0,0.1424404683
5616,13,38.8636546,2,2,0.114071761
5617,13,9.167000844,2,1,0.1568792741
5618,11,67.29243308,2,2,0.1278001844
5619,13,5.156604779,2,2,0.166704274
5620,11,72.16822396,2,1,0.1315423566
5621,11,14.94933395,2,0,0.1862445678
5622,11,50.85727976,2,0,0.1436458594
5623,12,41.49114123,2,0,0.2273778169
5624,13,23.93593638,2,2,0.1174750994
5625,12,82.82829411,2,1,0.2048666724
5626,12,30.2387402,2,0,0.2354679788
5627,12,44.71127571,2,1,0.2084312412
5628,11,86.41701249,2,2,0.1270371628
5629,11,49.62141048,2,1,0.1385216223
5630,13,25.33472947,2,2,0.1179493877
5631,11,27.5871002,2,0,0.1587014638
5632,12,53.06736805,2,2,0.2037428432
5633,12,47.07608195,2,2,0.2009024748
5634,12,4.562500837,2,2,0.2739290756
5635,11,53.58091747,2,2,0.1313777004
5636,13,82.63798526,2,2,0.1092337317
5637,11,16.59162646,2,2,0.1430774463
5638,12,79.44165097,2,2,0.2014673349
5639,13,37.83875136,2,0,0.1333467345
5640,13,73.69774124,2,1,0.1142467022
5641,11,37.62254753,2,1,0.1401524323
5642,11,14.08489631,2,2,0.1486351329
5643,12,96.44784332,2,1,0.1997702333
5644,13,10.60790633,2,0,0.1925277994
5645,13,96.92704528,2,1,0.1105136584
5646,11,88.82831931,2,1,0.1279220194
5647,11,65.0028971,2,0,0.1396752271
5648,13,58.65042239,2,1,0.113462306
5649,12,63.69111283,2,0,0.2139326727
5650,11,51.57115933,2,1,0.1358203604
5651,13,68.71553017,2,2,0.1100812469
5652,13,13.26838438,2,1,0.1408640235
5653,12,9.105529252,2,1,0.245781015
5654,13,82.65563496,2,1,0.109399528
5655,12,16.40684085,2,0,0.2593107152
5656,11,89.53169232,2,0,0.1347031526
5657,12,8.568089507,2,0,0.3059950769
5658,12,14.40032477,2,2,0.2250676579
5659,13,56.55486945,2,0,0.122249578
5660,11,5.39257097,2,2,0.1836353664
5661,13,88.85028898,2,0,0.1166533554
5662,13,85.12646272,2,0,0.1173563047
5663,13,15.47534927,2,0,0.1652876428
5664,12,69.1075464,2,0,0.2196957423
5665,11,94.41220125,2,0,0.1358376849
5666,13,28.44035143,2,2,0.1161727326
5667,12,69.4976886,2,2,0.2046738324
5668,13,15.47643042,2,1,0.1361020323
5669,12,79.84807448,2,1,0.2061917111
5670,11,73.60410648,2,0,0.1382818714
5671,11,81.4163916,2,2,0.1285301681
5672,12,44.58217586,2,1,0.2161620549
5673,11,88.38707207,2,0,0.1395765445
5674,13,91.6163178,2,2,0.1101177324
5675,13,93.38379072,2,0,0.1158700791
5676,11,18.17636079,2,1,0.1515863924
5677,13,69.70948451,2,2,0.1118011187
5678,11,91.23373913,2,2,0.1288698861
5679,11,62.0834367,2,0,0.1365601613
5680,12,52.91778185,2,0,0.222634401
5681,13,8.442103129,2,0,0.2127646969
5682,11,23.16186489,2,0,0.164613573
5683,13,50.47728108,2,2,0.1097274162
5684,11,93.66507369,2,2,0.1268025501
5685,13,21.6056786,2,1,0.1276985539
5686,13,94.16994764,2,2,0.1077567441
5687,13,6.221152244,2,2,0.1575999737
5688,12,94.7607951,2,1,0.1987255759
5689,11,22.42571037,2,2,0.1408627605
5690,12,72.65708421,2,0,0.2171977412
5691,12,92.8873143,2,0,0.2099765459
5692,12,23.97803873,2,1,0.223544262
5693,12,5.926291143,2,1,0.2725438571
5694,11,28.44026392,2,2,0.1387540222
5695,12,73.19500686,2,0,0.2086491674
5696,11,40.56082195,2,1,0.1397713453
5697,11,19.67667485,2,2,0.1420267742
5698,11,81.75061422,2,0,0.1373836134
5699,11,49.58005156,2,1,0.1312243978
5700,13,68.65487292,2,1,0.1128911096
5701,12,71.92859536,2,0,0.2138443337
5702,13,74.52437935,2,2,0.1086895315
5703,12,88.30569698,2,2,0.1999527749
5704,13,77.34510957,2,0,0.1178551407
5705,12,42.91279887,2,1,0.2204812201
5706,12,15.07969073,2,0,0.2624788275
5707,11,55.21016213,2,0,0.141546242
5708,13,85.26353387,2,1,0.1132648261
5709,11,49.25722146,2,2,0.1324677086
5710,13,4.719336435,2,1,0.2004516636
5711,11,39.99482094,2,1,0.1353172499
5712,11,94.003143,2,1,0.1315257871
5713,11,10.62285259,2,0,0.2137195314
5714,13,46.44760858,2,1,0.1148934275
5715,12,28.03379963,2,1,0.2195537285
5716,12,2.337232071,2,2,0.324340923
5717,12,25.30570572,2,0,0.2407345404
5718,11,16.25530291,2,2,0.1440657041
5719,12,29.93581958,2,1,0.2156988517
5720,13,46.92599964,2,0,0.1269345721
5721,11,53.85837913,2,2,0.1312453186
5722,11,40.30967547,2,0,0.1485128791
5723,13,42.13927209,2,2,0.1142597448
5724,11,99.13117765,2,0,0.1345956237
5725,11,23.20080845,2,1,0.1456498956
5726,13,57.23080987,2,1,0.1143631642
5727,12,13.43490034,2,0,0.2717089101
5728,13,71.07331529,2,2,0.1129189903
5729,11,46.96630034,2,0,0.1453550188
5730,13,9.862636061,2,0,0.1991490228
5731,11,6.381371335,2,0,0.2616059788
5732,12,85.6506726,2,2,0.2073934564
5733,11,96.30076118,2,0,0.1330368768
5734,11,9.677879761,2,2,0.1602669748
5735,13,43.7599069,2,2,0.1129397815
5736,12,67.78149387,2,2,0.2072950718
5737,11,19.88822731,2,0,0.1713002366
5738,12,25.28204405,2,0,0.2383177843
5739,13,18.77140067,2,0,0.1558587977
5740,13,94.64377937,2,2,0.1091864122
5741,13,21.04247832,2,2,0.1209311369
5742,11,81.20203478,2,2,0.1309361555
5743,11,4.571378155,2,2,0.1924713903
5744,13,34.54870075,2,2,0.1164570721
5745,11,32.21534652,2,2,0.1339945324
5746,12,41.5238514,2,2,0.2129360905
5747,11,31.52368651,2,1,0.1448291224
5748,11,68.7926841,2,1,0.1331342163
5749,11,91.77751239,2,2,0.1279077969
5750,12,98.94913624,2,1,0.2064630646
5751,12,28.42256923,2,0,0.2387268639
5752,12,27.66723879,2,0,0.2352706706
5753,11,39.28556044,2,1,0.1355733851
5754,13,46.15893469,2,2,0.110365733
5755,13,4.926839779,2,2,0.1683015171
5756,13,75.10214159,2,2,0.1101019399
5757,13,66.7163817,2,0,0.1210896591
5758,12,93.95008239,2,2,0.2098520626
5759,13,39.31929105,2,1,0.1195505599
5760,12,17.47268854,2,0,0.2582262786
5761,13,43.35893506,2,0,0.1279552087
5762,13,64.75069621,2,1,0.1109462506
5763,11,79.53903136,2,0,0.1350182303
5764,12,58.56763467,2,0,0.2138907113
5765,12,46.10951536,2,2,0.2064692104
5766,12,99.73621219,2,2,0.2069915632
5767,13,92.91885782,2,1,0.1106579325
5768,12,13.71037565,2,0,0.2647876499
5769,13,44.20579354,2,1,0.1150570691
5770,11,14.78903,2,1,0.1566517909
5771,11,81.18718865,2,1,0.1310069355
5772,13,42.70483226,2,1,0.1169910842
5773,13,36.11333668,2,1,0.1204305216
5774,13,98.65207788,2,2,0.1095187386
5775,13,2.947002405,2,2,0.206746197
5776,11,9.65159112,2,1,0.1758975599
5777,13,50.53701825,2,2,0.1115375874
5778,11,71.71486257,2,1,0.1311605558
5779,13,44.21023531,2,0,0.1272580314
5780,12,44.89945652,2,0,0.2157280175
5781,11,19.53343042,2,1,0.1508952926
5782,12,58.47724785,2,2,0.2048329674
5783,11,4.277275901,2,0,0.313044535
5784,12,50.0093249,2,0,0.2163432103
5785,12,23.12073417,2,1,0.2182452739
5786,11,54.55856337,2,1,0.1335645501
5787,13,22.31240986,2,0,0.1475738516
5788,12,5.23705882,2,2,0.2556348919
5789,11,27.89823339,2,0,0.1560821511
5790,13,36.28755267,2,1,0.1186614417
5791,12,46.38208644,2,0,0.2239108144
5792,13,44.02796701,2,1,0.1172336985
5793,12,78.5493124,2,2,0.2030434139
5794,13,79.74370183,2,2,0.1071245394
5795,11,90.14444678,2,1,0.1309570402
5796,13,39.99210232,2,0,0.1311232629
5797,12,64.38413348,2,1,0.2086306505
5798,12,16.2869314,2,0,0.2620854808
5799,13,82.61138848,2,0,0.1167797694
5800,11,54.76845003,2,1,0.1299662306
5801,13,2.652278428,2,0,0.3811543465
5802,11,6.928482049,2,0,0.2529833619
5803,11,0.157834442,2,2,0.804631944
5804,13,42.7655385,2,0,0.1297026676
5805,12,48.85175076,2,0,0.2143961642
5806,12,27.39930978,2,1,0.2215618453
5807,12,68.74963966,2,2,0.2050641142
5808,13,37.37397447,2,1,0.1199710246
5809,12,32.41877351,2,1,0.2187244259
